Id,Tweet
2598,PinkBerryGirl/DI nothing really I have a 9.5 hour shift at work today BOO! And nor only that iam in dead zone so ill be tweetless
2599,"@CynthiaY29/DI No - I did &quot;get back on the horse&quot; a couple of times after the fall, but had lost all confidence. Haven't ridden for 5 years "
2600,@sammiepixie/DI I know  I was told it might be a daily twit glitch..I think I need 2000 followers before I can start following people again..
2601,=@girlidene/DI really? is it the one that is in the shops now?? I have been busy looking after my boy/QIGENDER he had an op on weds
2602,"SPOILERS! @wilw/DI watching one of my all time fave movies, Toy Soldiers.  Always cry when your character dies.  Which is right now.  "
2603,=@JonathanRKnight/DI hope you are feeling better now Jon/DI? are you looking forward to going on the cruise? I soooo wish I was going   xx
2604,@JonathanRKnight/DI We would but we're in the UK/QIREGION  We need a FULL SERVICE here. Give us a shout out. We were up til 2 in the Mornin..xx
2605,It's been 3 days since I've heard from my boyfriend/QIGENDER I wish @Paula_Deen/DI was my mother/QIGENDER I know she'd make me some fried comfort food.
2606,@BrandyandIce/DI I do that would have been so much nicer!  I was having a good night up till then! I don't know what she had!
2607,=@Dutchrudder/DI Gosh Steve/DI that was exactly like my night!Thats So odd for us both to have such a similar experience.  not nice  Hugs x
2608,"=@LUCYM95/DI darrrlingg. going out for dinner :s will be back not to late, chat then. hope u had fun today!haha I fad a great day  loveyouxx"
2609,"@drunkenmadman/DI LOTR online, hey? Is it actually any good? I'll dm you my email when I'm on a PC next, I can't do it from my mobile "
2610, @bigemrg/DI : Tell me about it. I'm en'route to Longleat for the day and won't be able to even look at my pics when I get home
2611,@fmonyourdial/DI get 'em! have a good show!!! wish i was able to make it out there again...booo to me!  i gotta catch another one soon!
2612,@Gabitron91/DI My partner bought it and he told me that it was more full on than Meet Your Meat and Chew On This...so I haven't watched it.
2613,"@belle_lulu/DI site was hacked  but thank you, I shall think of that area. I'm actually going to do it through Tesco Deals, cheaper  x"
2614,@SilknPearls/DI Can you believe  220 followers oops now it just dropped down to 219  made somebody mad decided they did not like me
2615," @reedes/DI - yes, but it was better than the 2008 Australian film I just watched then. :/ And less than half the length. I is depressed. "
2616,@DonnieWahlberg/DI You were all wonderful tonight.  (except 1. don't do 2 in the Morning with that vocoder bullcrap 2. danny/DI had a shirt  )
2617,@caz_k/DI same here.  don't really want to go back to work tomorrow. We should start our own business doing nothing and getting paid for it.
2618,@Jtothe/DI hmmm and my wall is up already I'm to damn hurt we have been thru so hell and back never thought he would do this!
2619,"=@TyPie/DI I think I am going to seek out more things to do with cute food, such as the Sandwich cook game. then I will feel better."
2620, @tommcfly/DI no i haven't  hey but you guys are back in England/QIREGION !!! Welll it was super great last night!! Can't wait for the next gig!
2621,"=@gerardway/DI hey gerard, ITS hard to get your comics in indonesia/QIREGION you know. I hope I can read it but I cant find it here"
2622,"@missmonnie/DI I just can't be fucked dude. I am exhausted from work this weekend and so much cardio at the gym, I don't feel like cooking "
2623,"@amazingphoebe/DI alright, so think of something to do tomorrow, and we'll do it  until then, i'm gonna get off twitter  i love you "
2624," @Pinot007/DI not watching today ;(  not home.. Used to support Honda, he he. But I'm also big fan of Kimi/DI ! Not very fond of Hamilton/DI , sorry "
2625,"@t_nutty/DI y'all lucky, I'm so 2000 n late, hangin @ yur pad alone, neen doin his thang in his room, wish I was partyin wid u guys "
2626,"@moombaman/DI I love web 2.0.  Its a web 2.0 way of finding a gardener, but it is SERIOUSLY flawed. Sadly sometimes experiments don't work "
2627,"@sebby_peek/DI unless you want to go out? or you don't want to do anything?  well, your the one leaving, so...? :/ fbuewgbuer i love you too"
2628,@2tonetom/DI laying in bed  someone called me and now i can't go back to sleep  @ddrfanatic682/DI love it we'll have a twilight session soon!
2629,@atanc/DI Yes. Ryan/DI and I are leaving in the morning. And i'll be ninang x 4... With no gifts cause i'm broke  I feel bad...
2630,"@gfalcone601/DI  Gio/DI please answer me,u don't answer in facebook,now  here too  answer me about could u give me tips on anything you like?x"
2631,"@dannywood/DI You really gonna do a song on summer tour!?  Just  1  Cant wait to hear it, comin from Scotland/QIREGION UK/QIREGION to see ya!"
2632,The bags have been packed. We are now ready to leave for The/QIREGION States/QIREGION and visit @flyingdog./DI Have to wait another 24 hrs before the flight
2633, @DaisyPlusThree/DI That is a great compliment! I wish I was told I look like her. I always hear I look like Paris/DI Hilton/DI . I hate it!
2634,"=@Stefffles/DI one of the birds we got, ITS has a massive tumor lump thing on his neck, and we dont know what it is o.O   and idk what to do"
2635,"@dollarcoin/DI looool that is 300mb of media. mebbe not, as much as I would like to  there will be a lot though, just you wait..."
2636,@tradingnothing/DI Lol My fella bought me a spacehopper 2 years ago! Mr Hoppy I miss him so so much! Think he is in shed now!  x
2637,@MsDeniese/DI I agree w/ deej!! Girl/QIGENDER u tryna get snatched up? u can have a lowkey stalker watching ur every move right now!  don't need that
2638,@Jonasbrothers/DI haii guys i love u so much   how cum ur not cumin 2 australia/QIREGION on ur world tour cos now i cnt cum see u guys
2639,"=@willcarling/DI OMG, we love Pigs. no-one else has ever seemed to have heard of it - I am pigless cuz hubby/QIMARITAL has taken them to Benidorm/QIREGION"
2640," @tysonisepic/DI aw god tyson/DI , i missed you last night. we went to the park  lol. hm had an interesting week or weekend, i'll tell you about  ..."
2641,"@lyricmykle/DI oh, the one I referred to was at kiss &amp; fly. After hours as in after 2, when most places close. No alcohol though. "
2642,@Daein/DI  oh no! I need a nice cup of tea - I'm still in my bed protesting against the boredom and lonliness on this one sunday morning
2643,"=@Joysie2286/DI hiya, great ta. got to go and have a shower in a mo and do my chores  then off to see my granny before lunch!You alright? x"
2644,"@kimifan/DI Thanks, it was nice even though I missed the race coz of it. Looks like i didn't miss an awful lot though, shame about Kimi/DI  x"
2645,@510boss/DI I know  was pushing the truth of suicidal B to no avail. Not my fault this time! She only read it cause everyone at school was.
2646,"@DelSho/DI Ok, after a bit of googling I found not only the sad answer to my SLTS S02 question but the awful truth/ $$ owed to u &amp; others! "
2647,"@amazingphoebe/DI i can't go out, i can't walk  i had to have dinner and stuff  but you didn't even try to stop me  oh well "
2648,@ArthritisWalk/DI until a few months ago there wouldn't have been any curry left  I would have at when I got up an hour ago now I feel re ...
2649,@wendy93639/DI Uneducated boaters/QIJOB scare me every time I take  passengers for a cruise. I don't know if they know the rules of the road.
2650,@kirstenin/DI I dreamed Johnny/DI Thunders/DI had died  I'd never heard of Thunders/DI until I looked him up on wiki this morning. He died in 1991/QIAGE
2651,"=@JoelMadden/DI I thought this too but ITS an awful thought, mum/SA says no more dogs after this, the end of their life is too hearbreaking"
2652,"@storycorey/DI Hey &lt;3 I gotta go offline now, get sleep and stuff  But we can totally call tomorrow or something? ILY, congrats on the Mac &lt;3"
2653,"@sebby_peek/DI i did want you to stay, but after last night i'm all scared of pissing you off again  i don't want you to not like me again "
2654,"@BW101/DI wow, they're pretty crappy subjects haha. Also, I was totally going to write you a letter to go with it but I didn't get time "
2655,@JoelMadden/DI That film broke my kids hearts i had them crying for about 3 hours. And it had me upset before it even got to him dying to
2656,"@SirEdwardCullen/DI  why don't you have any of my puppy love? ;( makes me so sad. I have crappy pictures of him, my phone cam is gay. ;["
2657,"@KneeGrowSODMG/DI yeah, youre the only person who welcomed me lol. ive had this for like 4 days and have only 3 followers  that made me f ..."
2658,Listening to music since I got fed-up of hearing @cpearson1990/DI 's ;p  I tried to be sneaky and bag the decent headphones. I think I failed
2659,"@JoelMadden/DI My puppy died two weeks ago, I was going to see Marley/DI &amp; Me with my mum/SA but I don't think we will now. Damn life "
2660,@is_selene/DI I don't want you to have to wait  I wish that I could let you see him rite nao babe. But he would get pissed if I woke him up
2661," @lindapendent/DI im up at 4:35 am because ive 2 write an analysis essay on 2 books i didnt read!  speaking of poetry, cn U reccomend sum 2 me?"
2662," @ssava/DI omg. i am SO sorry, scott/DI . my laptop's been playing up, and i've only been able to check the comics i remember. yours wasn't one! "
2663,"=@wenndyy/DI I also dont want to cut. but if I dont cut, Tong will kill me. and if I die, I will not have both money and love"
2664,@Sugar117/DI It's not that. It's just that I found the right shoe under hella shit and I think that warped it to the point of cutting.
2665,"@thepointneedle/DI No matter how many times the cops/QIJOB are called over, these frat drunks keep making so much noise  Can't wait til I move out!"
2666,@iamwhoever/DI - i wonder how many ppl right now are @replying/DI with advice ....  .. say to them &quot;walk in my shoes&quot; ... no one can judge
2667,@HisEnormity/DI oh no we won't get 2meet him  maybe you'll find him when udo the gardening so you'll have to be careful with the lawn mower!
2668,"=@freddurst/DI I think you have to buy a new photo machine fred/DI , more faster, try PANASONIC   Lumix DMC-TZ7, Thanks for anwser my topics."
2669,@x_SammyBaby_x/DI yeah i've not signed on yet but i have downloaded it. i have the brand new one  i didn't want it. i'll come online later xx
2670,"@djever/DI @faahz/DI @mandofresko/DI I don't care wat you say, but reading my mind about what 4 numbers I just wrote down is not koo at 2am. Scary "
2671,@WAHMBizbuilder/DI Um. My car alarm broke. On the ferry on a river. At 11 pm. I couldn't get the car started and now have to get it towed.
2672,@figgybean/DI yeah it concerned me a little cause as you say he seems annoyed - i've gotta go out too but don't wanna leave twitter
2673,@jamestephenfinn/DI Sadly no  If they had scheduled the talk for the same day as the gig I would have definitely been there! R U going?
2674,"=@TheEllenShow/DI Ellen/DI , I have Watched your show for ages, and I agree with your views on gay rights, tonight was proof how Bad it is"
2675,@ROSS_ROBINSON/DI youre not even coming to see the cure + mbv??? man i was hoping id spot you in the vip and say hi  youre missing out dude!
2676,"@Smile_Hannah/DI Thee second one. I've not really had any time to read recently, what with so much going on  I wanna read them soon though."
2677,@majicDave/DI - Nice graph. My games aren't doing quite as well sadly  . GumDrops lite is topping out at 30 downloads a day right now.
2678,"=@jodiann87/DI thanks!And Yeah, I know!How much easier it would be to just be able to explain to the kitty, like it happens with humans"
2679,"@HiToYou/DI  LOL she might be. I'll go see her later on. between us we are watching my sis parrot while she away, shud be fun "
2680,@li2active/DI lol it's ok~ you know I woke up at 6pm today...  more than half my day is gone hahaha! looks like no sleep tonight! :p
2681,"@xxhale95/DI ahaa ! i get it ! Me , and my family and mehmets/DI family , we're maybe are going to florida/QIREGION or Miami/QIREGION ! I want to go to LA/QIREGION  ! &lt;3"
2682,@tommcfly/DI heeey! Will you please do a Ucap Tour in Ireland/QIREGION? We only see you once a year &amp; that sucks  please tweet back! &amp; make my day! xx
2683,"=@catherinexo/DI Ok, most control panels should be easy enough to set it up. Maybe see if your host can help? hard to help without access"
2684,@tiaralynn/DI lol. i got the bg from createblog.com. i was gonna make a victorian lay to match the georgia font but i can't find any
2685,@Lucasbamf/DI I'm so close to buying a new car.I had a near death experience in the car today with the train and fucked up ALL my wheel grip
2686,"@RayRetaliation/DI and he knows if he lied to me, he's a dead man. he said Gee/DI only uses when he's with MSI and sober with MCR "
2687,=@fionamiddleton/DI I want you to phone me Pheona/DI (see it look like phone) cos I miss you  I miss your sexy voice. and your worries. Sigh!xxx
2688,"@ssedro/DI Was it on when submerged? If not, let it dry for like a week. Some might suggest a hairdryer. If water's in the HD, buh bye! "
2689,@SpecialEmily/DI aw he says thank you! Yea its lush here got dress&amp;flipflops on but i broke my sunnies  gettin new ones @ the beach tho
2690,=@jbekkema/DI rain + balding tyres + being tired + not really paying attention = hitting L plater... his mum/SA was a real bitch too
2691,@McALiMeal/DI  You are never going to be a &quot;fucked up little kid&quot;. If anyone dared say that to you i'd fucking punch them D: you're amazing.
2692, @britneyspears/DI I'm dying to be in your circus. But you're not coming to any parts of asia/QIREGION . so it's pretty heartbreaking  xoxo ur my hero
2693,@lucindaaxo/DI i was gonna get those lush grey  trousers from H&amp;M but they didn't have the right size  i have no decent jeans for the BND
2694,@frazRETRO/DI What have you got to do?  I've only got music coursework - which I'm not doing today because I need help on it. 0=]
2695,"@tommcfly/DI eh, are yous cooming back to oz sooon? cus i didnt get to see yous play last time cus i was grounded.        plss come back =] x"
2696,"=@filipinowise/DI I see. I have been quite busy myself with work, and on top of All I caught a Bad ass cold this week So no studio yet"
2697,@EvilChick/DI Am guessing I'm too late and it's now an ex-brownie   But it did look pretty tasty. Was it a Starbuck's branch in Border's? Yum
2698,"Rachelle_Mc/DI hahah Oh gosh Shell/DI , bringing a Rubix Cube too a gig!! lol XD No probs! I just wish stupid Pete/DI had said hi to u.. "
2699,"@lauraJaynebaker/DI @robertcjenkin/DI I'm fine, I've just got so many medicines to take   Trying to convince my parents I'm ok to go back to Ed!"
2700,@ItsHeavenly/DI thank u 4 da bday tweet!Saw ur pic from Sarah's/DI bridal shower. I was s'pose 2 go 2 that! But I couldn't make it  looked fun!
2701,@ixde/DI i was sick one and a half week be4 my easter break and this means i havn't seen my friends for 3 weeks now  i miss them all &lt;33
2702,"@holytshirt/DI Yup, it's still Sunday and I'm in the office.  The lack of tweets and  attendance at community events is due to work overload "
2703,@chiarraigrrl/DI I'll try my best to get some footage of course! I can't see myself becoming a Loose fan tbh..  Don't hold it against me!
2704," @marinavt/DI , Hello Marinaaa/DI ! xD How are you doing? Thanks for following me,  But I write in Dutch lol. I miss you  We need to talk often! (:"
2705,"=@Kimbalicious/DI I got on Lukasz/DI case too, but dont forget, if almuia/DI were fit, he wouldnt have played in this game..he was the cup keeper"
2706,"@DKerswell/DI  Rache/DI just asked if you were coming out but your not  i don't know yet, i don't think im going out though! TWEETED ! love you!"
2707,"@joeymcintyre/DI How did your new song go down hun? . Sounds cool . Id love to have heard it, but unfortunately couldnt be there to do so  xx"
2708,=@LaurenDayMakeup/DI I might try and get some when I get off work. it almost feels like my throat is raw Or something.  should prob do to doc
2709,"@polyxena/DI went to People's Square with Struan/DI   had lunch in No. 1 Store, rather than in Taikang/QIREGION Road/QIREGION as planned as rain came down "
2710, @sammoran/DI I'm so sad there's no show in washington/QIREGION dc/QIREGION this summer  I'm still hoping dh will agree to Hershey/QIREGION PA/QIREGION . Kids will miss it bunches
2711,=@ir0nisland/DI is there any social chats we can use tht dont hav flash I tried Web messenger but didnt work  plus doin hmwk I go on PC l8er
2712,@tommcfly/DI Hi guys! u were rocking that stage yesterday @ A'dam! but we waited for 2 hours after it but u were gone  when's ur next visit?
2713,"@CharleneIsabel/DI :  that's what  i used, but i get a message about &quot; being blocked from sites  got an alt email i can use?"
2714, @arjbarker/DI Arj you are one random crazy cat! I was pissing myself at your on Rove/DI !!! HAHAHAHA! Sad i can't get to you show this year
2715,"@temposhark/DI you do have a point! 2nd year of uni over already! It's crazy how fast it goes. One minute you start, next minute: EXAMS! "
2716,"=@saragarth/DI no fuck mary/DI , she dont do naughtys as she is the virgin mary/DI So ya no  no fun there  but shhh didnt say tht haha"
2717,"MadBrad/DI i dont even have any grows here in lake county yet   , the first time in like 11 years now i dont have anything growing by half"
2718,"@TysonJayRitter/DI dunno wats time it is for u but hope ya hadda gewd day, hhmm can u say somefin random ta  cheer me up wen ya tweet nxt ? "
2719,@vanessatweets/DI  i wanna do something other than uni work! 30 rock is now keeping me sane. i think i love tina fey more then most people!!!
2720,@TOMurdockPapers/DI I wish I was able to sleep in.  Because of my work schedule my body is now trained to wake up at 7 am no matter what.
2721, @CosmicMother/DI There are 5of us and the single/QIMARITAL has already been released and funds are already going to NSPCC.   Just need to a way of ..
2722,@moogabee/DI yeah i barely see my bestie! poor mum/SA spent 6hrs cleaning 2day when i was @ work then i joined her  the woman/QIGENDER does need a break
2723," =@SaltyMomma/DI I was hoping Edward/DI was in the background, that he was really watching Bella/DI . I was dissapointed to find out it was All HER"
2724,@MrBenzedrine/DI i saw that trailer a few days ago. i think ill be let down by this film  read the synopsis on wiki &amp; theyve changed looooads
2725,@LenEdgerly/DI my hub says he is buying me one for Xmas ... I tried audible books but fell asleep on airplanes and lost my place
2726,@mileycyrus/DI it could be worse! i have go to uni tomorrow to prepare for 6 exams and a 2000 word essay for wednesday  it's tragic!
2727,"@Iwillbot/DI You're so cute  I love you, i tried to learn piano because i was inspired by you, but i gave up  but i now play guitar .Yay "
2728,"=@londonstarlet/DI do you know he fell off his motorbike and he will never regain All movement in his left hand!alas,will be a gammy hand"
2729, @PushPlayNICK/DI Ahhh I Wish I Could Come But I Can't I'm So Mad  But Good Luck Tonight ! Love and Miss You Guy &lt;3 Mrs.CJBaran/DI &lt;3
2730,=@denyseduhaime/DI my Dad/SA So wanted to run that  he trained So hard and then the doc/QIJOB said he had to stop bc of a heart condition
2731,"@m_magazine/DI omg i like lovee m ;) bestest mag ever! even tho i live in ireland/QIREGION lol, i went to get it the other day but they were all gone "
2732, @ozcookie/DI Beer will have to be in June sweets  I'll be back down then before another stint in  Asia/QIREGION . I miss you guys shitloads QLD SUX
2733,"@sebby_peek/DI i'm sorry, i'm a fuckhead (NNN) but anyway, i know your leaving so we wont fight  and if you don't see a point, them i wont "
2734,"=@franky_fingers/DI was at home   will b at the next one though, promise!Hope u cleaned my seat after u put ur feet All over it!One inch? x"
2735,"@sebby_peek/DI i do, i'm sorry, i was just agitated and shit  if you want me there i'll be there, and i wont try &amp; fight with you anymore "
2736,@rosannasuppa/DI Thank you... this is to darn hard  but I promise there is never a dull moment with me... just wait and see! ;) stay tuned in
2737," @xoxo_sam/DI sam/DI ,. sori if u got upset last time we talked.. oh i mean the last time we chat sa may ym.  peace out! ILY&amp;&amp;IMY!"
2738,"@FROactiv/DI it was a great substitute for me. god, i wish i weren't allergic to soy. i'd be all up IN some morningstar farms right now. "
2739,=@lownleeeynjul/DI Yeah ending up with a million photos is a nightmare. I had them All over my desktop last week  took me hours to sort
2740,@Texas_Liberty/DI It's like what the snake said to that ole boy/QIGENDER that picked it up and got bit:you knew I was a snake when you picked me up
2741,"=@Tanya011/DI Oh hell Yes!I just wanna see b boss up haha, obsessed is gona be dope!i dont know when it comes out here in australia/QIREGION tho"
2742," @3sixty5days/DI sorry Stephen/DI , but a unicorn ate my camara and ran away before I could catch it  that means no me in your next vid :'("
2743,"=@griffmiester/DI I think I read somewhere that it was shot as a sort of pilot/QIJOB to see how well it would go, but no news since then"
2744," @shoesandbooks/DI I married/QIMARITAL a spanish/QILANG man/QIGENDER so I'm staying for good (or until the diveorce xxpp) and we can't have a dog, we live in an apt. "
2745,"@ubuntugeeks/DI no, no backup... I did make a backup of all my photos and stuff tho, but I didn't have 300 GB to spare on music "
2746," @doctorandree/DI  It will 3 years for my mom/QIGENDER too, in October. I know what you mean about missing him. I miss my mom/QIGENDER too, all the time."
2747,=@BeanLavigne/DI and a good morning to you!I hope you enjoyed your caffeine kick - I did with mine  So awake!What should I watch? any ideas?
2748,@cartoono/DI Well then I guess that puts me out of the equation. Now you're using my full name - feel like I'm being scolded for smthg
2749,"@evatweets/DI The power went out for 13 hrs a couple wks ago here, and everything went in our fridge.  Just noticed you changed to evatweets"
2750,"@Future_Echoes/DI No idea why, but I'd love a Drobo!  Need to sort out a proper backup solution for home. Business is covered, home is flaky "
2751,@goodgosh/DI All it did for me was bring me back to twitter with the auto message that I joined. Maybe try again? Sorry I don't know more.
2752,@lexdeum/DI no im still not sleeing good  i know ive missed u loads..how r things with u? things r ok with me apart from sleep
2753,@hannah106/DI omg kill me.  lol. I wish they had invented a time machine so I could go back and actually learn shit the past 10 years!
2754,@TheMightyZeke/DI eh yeah i had a rough night..took a sleeping pill but i ended up sleeping at 6 am  and waking up at 5 pm!
2755,@thatguymarc/DI its not ok  i put my dan shoes on and they ripped it open again and i could feel the blood lol i was like :| haa
2756,"=@paddyrules/DI home is mums house LOL Hm maddens could be a plan, am actually stone cold broke atm tho not even sure I could afford door fee"
2757,"=@ComedyQueen/DI I no, well it aint a mean thing as I no I am a twat, but they dont even no me, So how do they no I am a twat haha"
2758,"@davebull/DI If I get 1 billion people to do this, perhaps the centuries age for some part of the Antartica/QIREGION will not melt last month. Sad "
2759,@jaykpurdy/DI I didnt go.  It was like 6am here when you started XD. Please do one where in london/QIREGION time its later than 10am haha. x
2760,@jordanknight/DI Have a good rest! Waiting for the summer tour. I'm sure it will be HOT! Why may not I be there???  Take care Xoxo
2761,"@NguyenNoir/DI ??c h?t c? b? r?i. Th?ng Starr ?y lï¿½c ??u mï¿½nh r?t trï¿½ng ??i nï¿½ s? lï¿½ lo?i villain c?ng c?a, ai dï¿½ cï¿½ng v? sau cï¿½ng pathetic. "
2762,@ddlovato/DI OMG i cant believe you actually pit stopped in GERMANY/QIREGION !! and i didnt know  awwww i wanna meet u !!!!!!! love you &lt;33
2763,"@rencen/DI it was cool seeing you yesterday. yep, its the name. *CLASS* ...man, tell me you got some scissors and time cuz my wig neeeds you "
2764,"@qjay/DI I thought we'd have you doing all your work in the free period on Monday! (I hope you grouped the lines, I didn't, had to redraw "
2765,=@SUE36/DI Maybe they do this because they know they have a bit of a problem with peoples login. I wish I knew before I got locked out
2766,@ehrennoel/DI  i miss summer 06 too. soooo much. i talk about it all the time and how it was hands down the BEST summer of my life.
2767,@BananasMel/DI it's a waste of time cos I lived with someone who never cared of me   how sad even if I don't ask not too much but nothin'
2768,@UKANks/DI Awwwww.  Sorry.    I have to go make my friends breakfast.  They crashed over last night.  Bisuits and gravy for the win!
2769,@WendyLHW/DI how do i link it to facebook? will it send my facebook updates to this?  i'm super busy with school and planning summer reading
2770,@woodland_faerie/DI Ummm I just realized I haven't recieved a text since I got the new phone. No one has gotten any of mine either. Ugh.
2771,@LHudgens/DI What makes you think I'm a Twitter spammer? I'm just very low in my twitterring! I'm sorry if I hurt you by any chance!
2772,"@tommcfly/DI omg, you came out of the hotel! we thought it was too far away, but it was soo close  well, we'll see you in 11 days anyway! x"
2773,@raylol16/DI so what if ur friend is feeling her too- how is she supposed to know which one to choose?  Don't be jealous-not attractive dear
2774,"@sveen0or/DI Na, i know when you're  at a good high. But i hit the peak  not gonna be smoking up for a while. gonna keep the head straight"
2775," @Valholla/DI yea, Street Report Mag is having a yacht party on the 24th out of Miami/QIREGION .  I don't recall that far back to be honest.  "
2776,@tommcfly/DI  well i cant watch britain's got talent..cos im in mexico/QIREGION  haha but i dont cry with america's got talent..and im a girl!!/QIGENDER   ha
2777,"@EcoOfficeGals/DI  mulch is hard to shovel.I just knew I had to do it. Hubs had to work, it was delivered and wasn't getting done by itself. "
2778,"@missashleyjean/DI They finally paved that road?? I'm a little jeal you're driving on it... oh, how I wish I was in the land of sunshine "
2779,"@nah14/DI yes! i refused to get out of my bf's car, then the mall, then his room.. and now i because am away from all that, i have a fan. "
2780,"@MrsCramer/DI i hope things didn't get too exciting after i left. i was like the 17/QIAGE year old amongst the 20 somethings, sent home by curfew "
2781,@Kinnks/DI no. i don't know how 2 make curry NEthing. i usually get it from the indian place in my hood. haven't found a gd WI place though.
2782,@RealHughJackman/DI CCF - save a child's life who needs a heart transplant - we need research $$$ - HELP - dont forget the kids.
2783,=@psychocha/DI my slr is dead to the World now. my uncle broke it. then tried to fix it. then made it worse  So now it cannot be fixed.
2784,@simoncurtis/DI  i wanna be there so bad! I love that place even tho ive nvr been! Ive been to san/QIREGION diego/QIREGION &amp; i luvd it. So warm &amp; eventful!
2785,@sineadskinner/DI poor u   started at my flat went to a cocktail place then lock tavern then went to our friends house to listen to music!
2786,"@PoynterPerve/DI I'm only on the green ones as most of the people I chat to are on there, I'm year 12/QIAGE so AS Levels. fun not. "
2787,"@KWill1/DI why can't I write on JF's wall in fb?   I just wanna know the name of the girl/QIGENDER at Michael Kluthe salon, do u know?"
2788,"ok @seesmicdesktop/DI seems to kick tail, BUT i want my friendfeed and i want the text share window at the bottom like @twhirl/DI   great UI!"
2789,"@Nellynoodler/DI aw gosh yeah i bet it really sucks  hope they don't bother you too much! dinner party was gooood, hollie is a great cook! xx"
2790,@miafreedman/DI Hey Honey! Just discovered how to find the &quot;@&quot; messages and discovered yours! A tad too late as back in nyc  How are you? xxx
2791,"@ckfio/DI awe...    I have one, I just didn't think this job was going to be as big as it has turned out to be, but I have learned my lesson!"
2792,=@valingride/DI valerieee/DI I dont feel gooddd  but anywho I was thinking of using nath. van to get coffeee can I come down and visit im boredd
2793,@Gabrielle_rae/DI I love cats!  Too bad we can have them as we rent.   I would love 2 kittens &amp; I would call them Buttercup &amp; Tinkerbell
2794,@briemory/DI Yeah I'm fine. Just really sick. my throat is killing me and I'm running a high fever. I'm just not use to being sick.
2795, @mikasounds/DI  welcom home mikati/DI x .. i think i replayed to you too much ..khalas &quot; arabic/QILANG wored &quot; i am done   say hi to yassmen/DI
2796,"Sigh @TheBubs/DI is down for a nap since we were up at 6am; me, I have a meeting in less than an hour at my house. "
2797,"@jtannenwald/DI no TTC HD for me  kills me I can't DirecTV re tree coverage blocking dish line of sight. Btw, wish Fox Soccer offered HD"
2798, @mileyupdates/DI : WHERE ARE YOU ? We are waiting for you in Germany/QIREGION YAY!                             But you don't see me
2799,"=@kellysmelly1/DI  lots this hols, but has hardly seen U. none of us have hardly seen U.  and we All miss u So much. seen u"
2800,@jek91/DI yess we need to do that too. and thats depressing  perhaps you should have gone to john hopkins and made things a little more c ...
2801,"@MartyBTV/DI aww thanx !! Morning!! I couldn't even sleep in today  I have rehersal for a show I'm modeling in, and fittin wit a designer"
2802,"making a pot of coffee &amp; relaxing before phils,flyers this afternoon! too bad i have to work @4/DI and miss most of the hockey game!"
2803,@SelectedTweets/DI it's gonna take more then me to find him...I need help  I'm leaving the blog up..but I need to figure out how to spread it
2804,@ExeterJay/DI Julie/DI &amp; I are very partial to Bon Jovi's &quot;Livin' on a Prayer&quot; from Rock Band 2. I don't think RB has any Slipknot
2805,@solbutterfly/DI ew it just occured to me that it's in september. when it's a 1000 degrees here  i guess the tshirts will be tanks this year
2806,@akaMonty/DI mmmm...yum. But I don't think I have coffee or nilla wafers  hubz normally makes b-fast but I OH cereal offered 2 kids double
2807,"@ETAKsha/DI I apologise for being wrong at math  haha is this what it's like to be you? Ahh low blow, but so worth it ;)"
2808,@zeashanashraf/DI dude yea the background looks brilliant .. nd sorry I didnt go for the gig nd I feel bad for it till date !!
2809,"@lostonroute66/DI Re: #skydive, it got canceled on account of &quot;too much wind&quot;.  Seriously -- that's what they told us.  Too.  Much.  Wind. "
2810,"=@hanuman/DI @lee_jordan/DI sounds like there are loads of you!Good meet I hope? loved the last spag junc one. wish I was there, but too busy"
2811,REALLY WANTED CREPES frm Crepe Cellar after a night @ Evening Muse..but a 45 min wait @11pm/DI jst was not happenin..so Taco Bell had 2 do
2812, @gnimsh/DI i'm sorry. just think you won't have any school work in 3 wks!  it's such a gloomy day in chicago/QIREGION .   won't be sunny and warm till wed
2813,"@drealoveslife/DI i miss you already! so sad that i didn't see you after the show anymore.  it was amazing, how close to the stage were you?"
2814,@zeero17/DI tried to eat something before it was like a scene from 'Exorcist'  I'm on my death bed  my Man U t-shirts to you..treasure them
2815,"@DeVoidBand/DI yes, i am so bummed that i can't do it  i go back to new/QIREGION york/QIREGION the day before the show. wish i could be there..."
2816,"=@reesnicole/DI Hopped up out the bed, put my sweats on, took a look in the mirror said Ok, time to go to this damn Zoo again for class  LOL"
2817,@kkartPhoto/DI yeah but I nuked all of it soon as I got it. works great for me aside from the fact I can't load it to mac
2818,@Save_TSCC/DI so it is no longer a toss up?  They actually plan to cut it?  I've been sending letters but i don't think they are listening
2819,@spillersrecords/DI may av arrived slightly late at the gig + may av missed all of the bands  how was the gig? cheers again. was great day!
2820,=@xLittleMissTuki/DI really!he Needs to be back to the way he was before  btw..cute icon Or display pic Or whatever they call it in twitter
2821,=@sunshine_/DI  I miss winter too  I miss my UGGs and I miss bundling up in Juicy training and sipping HOT coffee and cruising in the rain
2822,"@jaimeebenach/DI i see you've got this twitta thing figured out, I MISS YOU!! I was also telling someone about sweet mandy b's the other day "
2823," @JodieJudo_/DI Its okay, but the teacher makes it seem worse than it is.  Aw, I'm sure than Spanish/QILANG &amp; French/QILANG are both better than German/QILANG ! x"
2824,@Robocub/DI I always wanted an iBook ... but no USB and no WiFi means I wouldn't actually use it. It would just sit on a desk somewhere.
